main_id,main_name,matching_id,count_all,count_match
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",49,160,3
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",50,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",51,160,3
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",52,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",53,160,2
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",54,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",55,160,14
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",56,160,23
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",57,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",58,160,2
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",59,160,5
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",60,160,13
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",61,160,3
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",62,160,19
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",63,160,2
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",64,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",65,160,2
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",66,160,3
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",67,160,3
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",68,160,2
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",69,160,6
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",70,160,3
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",71,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",72,160,2
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",73,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",74,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",75,160,8
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",76,160,10
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",77,160,2
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",78,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",80,160,4
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",81,160,16
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",82,160,4
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",83,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",84,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",85,160,16
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",86,160,2
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",87,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",88,160,23
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",89,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",90,160,2
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",91,160,1
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",92,160,2
93,"АННА БАРАКОВА-МОЯТ ПРЕДСТАВИТЕЛ В НАРОДНОТО СЪБРАНИЕ",93,160,160
94,"8 декември-Девин",1,41,2
94,"8 декември-Девин",4,41,1
94,"8 декември-Девин",6,41,1
94,"8 декември-Девин",7,41,1
94,"8 декември-Девин",8,41,1
94,"8 декември-Девин",9,41,1
94,"8 декември-Девин",10,41,1
94,"8 декември-Девин",11,41,1
94,"8 декември-Девин",12,41,1
94,"8 декември-Девин",13,41,4
94,"8 декември-Девин",14,41,1
94,"8 декември-Девин",15,41,1
94,"8 декември-Девин",16,41,1
94,"8 декември-Девин",17,41,1
94,"8 декември-Девин",18,41,1
94,"8 декември-Девин",19,41,1
94,"8 декември-Девин",20,41,1
94,"8 декември-Девин",21,41,1
94,"8 декември-Девин",22,41,1
94,"8 декември-Девин",23,41,1
94,"8 декември-Девин",24,41,1
94,"8 декември-Девин",25,41,1
94,"8 декември-Девин",27,41,1
94,"8 декември-Девин",28,41,1
94,"8 декември-Девин",29,41,1
94,"8 декември-Девин",30,41,3
94,"8 декември-Девин",32,41,3
94,"8 декември-Девин",33,41,3
94,"8 декември-Девин",34,41,1
94,"8 декември-Девин",35,41,1
94,"8 декември-Девин",36,41,1
94,"8 декември-Девин",37,41,1
94,"8 декември-Девин",38,41,1
94,"8 декември-Девин",39,41,1
94,"8 декември-Девин",40,41,1
94,"8 декември-Девин",41,41,1
94,"8 декември-Девин",42,41,3
94,"8 декември-Девин",43,41,1
94,"8 декември-Девин",44,41,1
94,"8 декември-Девин",45,41,1
94,"8 декември-Девин",46,41,2
94,"8 декември-Девин",47,41,1
94,"8 декември-Девин",49,41,1
94,"8 декември-Девин",50,41,1
94,"8 декември-Девин",51,41,1
94,"8 декември-Девин",52,41,3
94,"8 декември-Девин",53,41,1
94,"8 декември-Девин",54,41,2
94,"8 декември-Девин",55,41,1
94,"8 декември-Девин",56,41,1
94,"8 декември-Девин",57,41,7
94,"8 декември-Девин",58,41,1
94,"8 декември-Девин",59,41,1
94,"8 декември-Девин",60,41,1
94,"8 декември-Девин",61,41,1
94,"8 декември-Девин",62,41,1
94,"8 декември-Девин",63,41,1
94,"8 декември-Девин",64,41,1
94,"8 декември-Девин",65,41,1
94,"8 декември-Девин",66,41,1
94,"8 декември-Девин",67,41,1
94,"8 декември-Девин",68,41,1
94,"8 декември-Девин",69,41,1
94,"8 декември-Девин",70,41,1
94,"8 декември-Девин",71,41,2
94,"8 декември-Девин",72,41,1
94,"8 декември-Девин",73,41,1
94,"8 декември-Девин",74,41,1
94,"8 декември-Девин",75,41,1
94,"8 декември-Девин",76,41,1
94,"8 декември-Девин",77,41,1
94,"8 декември-Девин",78,41,1
94,"8 декември-Девин",80,41,1
94,"8 декември-Девин",81,41,1
94,"8 декември-Девин",82,41,1
94,"8 декември-Девин",83,41,1
94,"8 декември-Девин",84,41,1
94,"8 декември-Девин",85,41,1
94,"8 декември-Девин",86,41,1
94,"8 декември-Девин",87,41,1
94,"8 декември-Девин",88,41,1
94,"8 декември-Девин",89,41,1
94,"8 декември-Девин",90,41,1
94,"8 декември-Девин",91,41,30
94,"8 декември-Девин",92,41,1
94,"8 декември-Девин",93,41,1
94,"8 декември-Девин",94,41,41
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",1,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",4,1261,55
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",6,1261,110
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",7,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",8,1261,52
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",9,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",10,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",11,1261,122
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",12,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",13,1261,15
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",14,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",15,1261,15
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",16,1261,32
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",17,1261,100
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",18,1261,111
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",19,1261,37
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",20,1261,81
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",21,1261,582
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",22,1261,4
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",23,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",24,1261,39
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",25,1261,7
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",27,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",28,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",29,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",30,1261,4
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",32,1261,14
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",33,1261,6
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",34,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",35,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",36,1261,78
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",37,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",38,1261,41
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",39,1261,2
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",40,1261,42
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",41,1261,12
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",42,1261,9
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",43,1261,45
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",44,1261,52
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",45,1261,65
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",46,1261,3
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",47,1261,34
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",49,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",50,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",51,1261,135
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",52,1261,6
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",53,1261,5
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",54,1261,2
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",55,1261,176
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",56,1261,6
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",57,1261,2
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",58,1261,48
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",59,1261,34
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",60,1261,95
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",61,1261,148
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",62,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",63,1261,10
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",64,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",65,1261,31
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",66,1261,55
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",67,1261,30
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",68,1261,53
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",69,1261,108
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",70,1261,32
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",71,1261,2
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",72,1261,13
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",73,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",74,1261,21
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",75,1261,2
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",76,1261,6
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",77,1261,37
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",78,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",80,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",81,1261,4
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",82,1261,10
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",83,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",84,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",85,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",86,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",87,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",88,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",89,1261,14
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",90,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",91,1261,2
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",92,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",93,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",94,1261,1
95,"COMMUNIST PROPAGANDA КОММУНИСТИЧЕСКАЯ ПРОПАГАНДА КОМУНИСТИЧЕСКА ПРОПАГАНДА",95,1261,1261
96,"Негативното мислене",1,162,1
96,"Негативното мислене",4,162,3
96,"Негативното мислене",6,162,4
96,"Негативното мислене",7,162,2
96,"Негативното мислене",8,162,1
96,"Негативното мислене",9,162,1
96,"Негативното мислене",10,162,1
96,"Негативното мислене",11,162,2
96,"Негативното мислене",12,162,1
96,"Негативното мислене",13,162,5
96,"Негативното мислене",14,162,1
96,"Негативното мислене",15,162,1
96,"Негативното мислене",16,162,3
96,"Негативното мислене",17,162,3
96,"Негативното мислене",18,162,4
96,"Негативното мислене",19,162,3
96,"Негативното мислене",20,162,4
96,"Негативното мислене",21,162,1
96,"Негативното мислене",22,162,2
96,"Негативното мислене",23,162,2
96,"Негативното мислене",24,162,3
96,"Негативното мислене",25,162,1
96,"Негативното мислене",27,162,1
96,"Негативното мислене",28,162,1
96,"Негативното мислене",29,162,1
96,"Негативното мислене",30,162,3
96,"Негативното мислене",32,162,5
96,"Негативното мислене",33,162,3
96,"Негативното мислене",34,162,1
96,"Негативното мислене",35,162,1
96,"Негативното мислене",36,162,2
96,"Негативното мислене",37,162,1
96,"Негативното мислене",38,162,1
96,"Негативното мислене",39,162,1
96,"Негативното мислене",40,162,1
96,"Негативното мислене",41,162,3
96,"Негативното мислене",42,162,3
96,"Негативното мислене",43,162,2
96,"Негативното мислене",44,162,3
96,"Негативното мислене",45,162,2
96,"Негативното мислене",46,162,13
96,"Негативното мислене",47,162,1
96,"Негативното мислене",49,162,3
96,"Негативното мислене",50,162,1
96,"Негативното мислене",51,162,1
96,"Негативното мислене",52,162,3
96,"Негативното мислене",53,162,1
96,"Негативното мислене",54,162,1
96,"Негативното мислене",55,162,6
96,"Негативното мислене",56,162,7
96,"Негативното мислене",57,162,1
96,"Негативното мислене",58,162,1
96,"Негативното мислене",59,162,1
96,"Негативното мислене",60,162,4
96,"Негативното мислене",61,162,2
96,"Негативното мислене",62,162,5
96,"Негативното мислене",63,162,1
96,"Негативното мислене",64,162,1
96,"Негативното мислене",65,162,1
96,"Негативното мислене",66,162,1
96,"Негативното мислене",67,162,1
96,"Негативното мислене",68,162,1
96,"Негативното мислене",69,162,2
96,"Негативното мислене",70,162,1
96,"Негативното мислене",71,162,1
96,"Негативното мислене",72,162,2
96,"Негативното мислене",73,162,1
96,"Негативното мислене",74,162,1
96,"Негативното мислене",75,162,2
96,"Негативното мислене",76,162,7
96,"Негативното мислене",77,162,1
96,"Негативното мислене",78,162,1
96,"Негативното мислене",80,162,1
96,"Негативното мислене",81,162,3
96,"Негативното мислене",82,162,12
96,"Негативното мислене",83,162,1
96,"Негативното мислене",84,162,1
96,"Негативното мислене",85,162,2
96,"Негативното мислене",86,162,1
96,"Негативното мислене",87,162,1
96,"Негативното мислене",88,162,5
96,"Негативното мислене",89,162,1
96,"Негативното мислене",90,162,2
96,"Негативното мислене",91,162,1
96,"Негативното мислене",92,162,2
96,"Негативното мислене",93,162,2
96,"Негативното мислене",94,162,1
96,"Негативното мислене",95,162,1
96,"Негативното мислене",96,162,162
97,"КАКВО ОЗНАЧАВА?",1,5476,6
97,"КАКВО ОЗНАЧАВА?",4,5476,66
97,"КАКВО ОЗНАЧАВА?",6,5476,74
97,"КАКВО ОЗНАЧАВА?",7,5476,20
97,"КАКВО ОЗНАЧАВА?",8,5476,140
97,"КАКВО ОЗНАЧАВА?",9,5476,12
97,"КАКВО ОЗНАЧАВА?",10,5476,6
97,"КАКВО ОЗНАЧАВА?",11,5476,143
97,"КАКВО ОЗНАЧАВА?",12,5476,4
97,"КАКВО ОЗНАЧАВА?",13,5476,492
97,"КАКВО ОЗНАЧАВА?",14,5476,24
97,"КАКВО ОЗНАЧАВА?",15,5476,24
97,"КАКВО ОЗНАЧАВА?",16,5476,244
97,"КАКВО ОЗНАЧАВА?",17,5476,118
97,"КАКВО ОЗНАЧАВА?",18,5476,402
97,"КАКВО ОЗНАЧАВА?",19,5476,148
97,"КАКВО ОЗНАЧАВА?",20,5476,114
97,"КАКВО ОЗНАЧАВА?",21,5476,6
97,"КАКВО ОЗНАЧАВА?",22,5476,28
97,"КАКВО ОЗНАЧАВА?",23,5476,42
97,"КАКВО ОЗНАЧАВА?",24,5476,117
97,"КАКВО ОЗНАЧАВА?",25,5476,6
97,"КАКВО ОЗНАЧАВА?",27,5476,1
97,"КАКВО ОЗНАЧАВА?",28,5476,1
